,ticket_tailor_id,airtable_id,created_at,event_date,number_of_tickets,ward_code
366,ev_2809634,241,2023-09-01 08:51:14,2023-09-07,2,E05001375
367,ev_2809634,241,2023-09-01 10:14:37,2023-09-07,2,E05005492
368,ev_2809634,241,2023-09-01 10:29:56,2023-09-07,2,E05011397
369,ev_2809634,241,2023-09-01 10:32:05,2023-09-07,1,
370,ev_2809634,241,2023-09-01 12:01:21,2023-09-07,1,E05012842
371,ev_2809634,241,2023-09-01 12:15:18,2023-09-07,1,E05001341
372,ev_2809634,241,2023-09-01 13:28:33,2023-09-07,4,E05011407
373,ev_2809634,241,2023-09-01 15:10:48,2023-09-07,2,E05011547
374,ev_2809634,241,2023-09-01 18:42:48,2023-09-07,4,E05001362
375,ev_2809634,241,2023-09-01 19:53:43,2023-09-07,2,E05011401
376,ev_2809634,241,2023-09-02 09:11:26,2023-09-07,2,E05011388
377,ev_2809634,241,2023-09-02 09:32:46,2023-09-07,2,E05011411
378,ev_2809634,241,2023-09-02 10:09:00,2023-09-07,3,E05010060
379,ev_2809634,241,2023-09-02 10:34:26,2023-09-07,2,E05001383
380,ev_2809634,241,2023-09-02 12:00:09,2023-09-07,2,E05001699
381,ev_2809634,241,2023-09-02 12:07:41,2023-09-07,2,E05011389
382,ev_2809634,241,2023-09-02 12:12:30,2023-09-07,2,E05011384
383,ev_2809634,241,2023-09-02 14:37:47,2023-09-07,2,E05013830
384,ev_2809634,241,2023-09-02 15:25:11,2023-09-07,2,E05013830
385,ev_2809634,241,2023-09-02 16:01:50,2023-09-07,3,E05011413
386,ev_2809634,241,2023-09-02 17:42:45,2023-09-07,2,E05001446
387,ev_2809634,241,2023-09-03 06:32:35,2023-09-07,1,E05011358
388,ev_2809634,241,2023-09-03 07:54:56,2023-09-07,3,E05009670
389,ev_2809634,241,2023-09-03 13:05:05,2023-09-07,4,E05001458
390,ev_2809634,241,2023-09-03 14:53:50,2023-09-07,3,E05011401
391,ev_2809634,241,2023-09-03 15:23:01,2023-09-07,2,E05011407
392,ev_2809634,241,2023-09-03 15:53:12,2023-09-07,2,E05011390
393,ev_2809634,241,2023-09-03 16:20:09,2023-09-07,3,E05011402
394,ev_2809634,241,2023-09-03 16:46:43,2023-09-07,2,E05011547
395,ev_2809634,241,2023-09-03 17:05:46,2023-09-07,2,E05006316
396,ev_2809634,241,2023-09-03 17:44:59,2023-09-07,1,E05013830
397,ev_2809634,241,2023-09-03 17:46:50,2023-09-07,2,E05011384
398,ev_2809634,241,2023-09-03 18:54:29,2023-09-07,2,E05011363
399,ev_2809634,241,2023-09-03 19:15:32,2023-09-07,4,E05011390
400,ev_2809634,241,2023-09-03 19:58:31,2023-09-07,2,E05011397
401,ev_2809634,241,2023-09-03 20:11:16,2023-09-07,2,E05011401
402,ev_2809634,241,2023-09-03 21:28:33,2023-09-07,2,E05011401
403,ev_2809634,241,2023-09-03 21:45:16,2023-09-07,1,E05011547
404,ev_2809634,241,2023-09-03 22:06:10,2023-09-07,1,E05011410
405,ev_2809634,241,2023-09-04 07:33:57,2023-09-07,1,E05011413
406,ev_2809634,241,2023-09-04 07:38:55,2023-09-07,2,E05013830
407,ev_2809634,241,2023-09-04 08:02:41,2023-09-07,4,E05012841
408,ev_2809634,241,2023-09-04 09:28:35,2023-09-07,1,E05011390
409,ev_2809634,241,2023-09-04 09:35:47,2023-09-07,2,E05011396
410,ev_2809634,241,2023-09-04 09:35:50,2023-09-07,3,E05013507
411,ev_2809634,241,2023-09-04 09:38:17,2023-09-07,2,E05011401
412,ev_2809634,241,2023-09-04 09:43:02,2023-09-07,1,E05011413
413,ev_2809634,241,2023-09-04 09:47:07,2023-09-07,3,E05013830
414,ev_2809634,241,2023-09-04 10:00:06,2023-09-07,1,E05011405
415,ev_2809634,241,2023-09-04 10:02:17,2023-09-07,2,E05011410
416,ev_2809634,241,2023-09-04 10:04:49,2023-09-07,1,E05011397
417,ev_2809634,241,2023-09-04 10:10:30,2023-09-07,1,E05011397
418,ev_2809634,241,2023-09-04 10:39:24,2023-09-07,2,E05011401
419,ev_2809634,241,2023-09-04 10:41:41,2023-09-07,1,E05011401
420,ev_2809634,241,2023-09-04 10:49:43,2023-09-07,2,E05011397
421,ev_2809634,241,2023-09-04 11:22:29,2023-09-07,2,E05013830
422,ev_2809634,241,2023-09-04 11:54:41,2023-09-07,1,E05010861
423,ev_2809634,241,2023-09-04 12:02:16,2023-09-07,1,E05013830
424,ev_2809634,241,2023-09-04 12:22:31,2023-09-07,1,E05011402
425,ev_2809634,241,2023-09-04 12:33:29,2023-09-07,1,E05013713
426,ev_2809634,241,2023-09-04 12:41:36,2023-09-07,2,E05011413
427,ev_2809634,241,2023-09-04 12:46:14,2023-09-07,1,E05011411
428,ev_2809634,241,2023-09-04 12:58:21,2023-09-07,2,E05000986
429,ev_2809634,241,2023-09-04 13:07:56,2023-09-07,1,E05011402
430,ev_2809634,241,2023-09-04 13:08:53,2023-09-07,2,E05011405
431,ev_2809634,241,2023-09-04 17:36:43,2023-09-07,2,E05011401
432,ev_2809634,241,2023-09-05 10:33:38,2023-09-07,6,E05013830
433,ev_2809634,241,2023-09-06 14:00:30,2023-09-07,3,E05011399
434,ev_2809634,241,2023-09-06 14:26:51,2023-09-07,2,E05001446
435,ev_2809634,241,2023-09-06 17:38:53,2023-09-07,2,E05010058
436,ev_2809634,241,2023-09-06 22:10:04,2023-09-07,1,E05010058
437,ev_2809634,241,2023-09-07 11:28:38,2023-09-07,1,E05011397
438,ev_2809634,241,2023-09-07 11:32:52,2023-09-07,2,E05001362
439,ev_2809634,241,2023-09-07 14:21:38,2023-09-07,1,E05011401
440,ev_2809634,241,2023-09-07 15:27:26,2023-09-07,1,E05011391
441,ev_2809635,241,2023-07-11 13:59:32,2023-09-08,2,E05011405
442,ev_2809635,241,2023-07-12 07:21:46,2023-09-08,2,E05011390
443,ev_2809635,241,2023-07-12 09:28:52,2023-09-08,2,E05010880
444,ev_2809635,241,2023-07-14 16:41:27,2023-09-08,1,E05013831
445,ev_2809635,241,2023-07-14 21:31:17,2023-09-08,4,E05011413
446,ev_2809635,241,2023-07-15 11:34:01,2023-09-08,2,E05001342
447,ev_2809635,241,2023-07-15 18:55:11,2023-09-08,2,E05011391
448,ev_2809635,241,2023-07-17 18:51:44,2023-09-08,2,E05011390
449,ev_2809635,241,2023-07-19 19:49:30,2023-09-08,3,E05013830
450,ev_2809635,241,2023-07-26 07:49:42,2023-09-08,4,E05011387
451,ev_2809635,241,2023-07-27 10:05:30,2023-09-08,2,E05011401
452,ev_2809635,241,2023-07-30 11:02:41,2023-09-08,2,E05011390
453,ev_2809635,241,2023-07-30 11:49:59,2023-09-08,2,E05011405
454,ev_2809635,241,2023-07-31 15:46:43,2023-09-08,3,E05013954
455,ev_2809635,241,2023-08-01 20:58:29,2023-09-08,2,E05011397
456,ev_2809635,241,2023-08-02 19:48:30,2023-09-08,2,E05012647
457,ev_2809635,241,2023-08-05 10:26:24,2023-09-08,2,E05011401
458,ev_2809635,241,2023-08-07 09:00:50,2023-09-08,3,E05010312
459,ev_2809635,241,2023-08-08 17:41:27,2023-09-08,2,E05011391
460,ev_2809635,241,2023-08-08 18:40:54,2023-09-08,4,E05011385
461,ev_2809635,241,2023-08-10 08:41:26,2023-09-08,3,E05011390
462,ev_2809635,241,2023-08-11 20:30:30,2023-09-08,4,E05011401
463,ev_2809635,241,2023-08-11 21:06:17,2023-09-08,2,E05011401
464,ev_2809635,241,2023-08-12 07:49:42,2023-09-08,2,E05001464
465,ev_2809635,241,2023-08-13 08:56:53,2023-09-08,2,E05011353
466,ev_2809635,241,2023-08-13 19:08:48,2023-09-08,1,E05011413
467,ev_2809635,241,2023-08-14 19:19:23,2023-09-08,3,E05011401
468,ev_2809635,241,2023-08-15 10:39:22,2023-09-08,2,E05000988
469,ev_2809635,241,2023-08-15 21:44:49,2023-09-08,1,E05011395
470,ev_2809635,241,2023-08-17 18:45:34,2023-09-08,2,E05011397
471,ev_2809635,241,2023-08-18 08:37:02,2023-09-08,3,E05011411
472,ev_2809635,241,2023-08-18 08:57:54,2023-09-08,3,E05011413
473,ev_2809635,241,2023-08-19 06:46:31,2023-09-08,1,E05011407
474,ev_2809635,241,2023-08-20 07:28:35,2023-09-08,1,E05011399
475,ev_2809635,241,2023-08-21 09:41:54,2023-09-08,1,E05013830
476,ev_2809635,241,2023-08-21 20:29:16,2023-09-08,2,E05009671
477,ev_2809635,241,2023-08-22 00:23:39,2023-09-08,6,E05013831
478,ev_2809635,241,2023-08-23 07:40:08,2023-09-08,2,E05001398
479,ev_2809635,241,2023-08-23 08:57:47,2023-09-08,2,E05012648
480,ev_2809635,241,2023-08-23 12:03:44,2023-09-08,2,E05011385
481,ev_2809635,241,2023-08-23 15:56:54,2023-09-08,2,E05001351
482,ev_2809635,241,2023-08-23 19:50:56,2023-09-08,2,E05011410
483,ev_2809635,241,2023-08-24 10:15:16,2023-09-08,2,E05013831
484,ev_2809635,241,2023-08-24 10:19:28,2023-09-08,1,E05001396
485,ev_2809635,241,2023-08-24 13:14:49,2023-09-08,8,E05001364
486,ev_2809635,241,2023-08-24 17:58:05,2023-09-08,4,E05011329
487,ev_2809635,241,2023-08-24 18:05:52,2023-09-08,2,E05011385
488,ev_2809635,241,2023-08-24 21:00:46,2023-09-08,2,E05011391
489,ev_2809635,241,2023-08-25 08:37:46,2023-09-08,3,E05011411
490,ev_2809635,241,2023-08-25 15:29:08,2023-09-08,2,E05011411
491,ev_2809635,241,2023-08-25 17:23:18,2023-09-08,2,E05011399
492,ev_2809635,241,2023-08-25 23:00:53,2023-09-08,2,E05001444
493,ev_2809635,241,2023-08-26 09:15:18,2023-09-08,2,E05011402
494,ev_2809635,241,2023-08-26 10:14:41,2023-09-08,4,E05010046
495,ev_2809635,241,2023-08-26 12:37:00,2023-09-08,3,E05013830
496,ev_2809635,241,2023-08-26 17:01:09,2023-09-08,2,E05001371
497,ev_2809635,241,2023-08-26 18:05:52,2023-09-08,1,E05011376
498,ev_2809635,241,2023-08-26 19:06:04,2023-09-08,3,E05001397
499,ev_2809635,241,2023-08-26 21:50:39,2023-09-08,2,E05011405
500,ev_2809635,241,2023-08-27 13:46:51,2023-09-08,2,E05011387
501,ev_2809635,241,2023-08-27 15:41:40,2023-09-08,2,E05009142
502,ev_2809635,241,2023-08-28 10:27:12,2023-09-08,2,E05011390
503,ev_2809635,241,2023-08-29 10:09:12,2023-09-08,4,E05011407
504,ev_2809635,241,2023-08-29 11:00:47,2023-09-08,2,E05011397
505,ev_2809635,241,2023-08-29 13:29:04,2023-09-08,1,E05014112
506,ev_2809635,241,2023-08-29 18:10:59,2023-09-08,4,E05010054
507,ev_2809635,241,2023-08-29 22:39:16,2023-09-08,2,E05011413
508,ev_2809635,241,2023-08-30 08:55:58,2023-09-08,2,E05001365
509,ev_2809635,241,2023-08-30 14:13:07,2023-09-08,2,E05013830
510,ev_2809635,241,2023-08-30 15:53:57,2023-09-08,5,E05010046
511,ev_2809635,241,2023-08-30 17:31:02,2023-09-08,2,E05011401
512,ev_2809635,241,2023-08-31 09:20:29,2023-09-08,1,E05013949
513,ev_2809635,241,2023-08-31 09:59:17,2023-09-08,2,E05001455
514,ev_2809635,241,2023-08-31 10:09:51,2023-09-08,1,E05011413
515,ev_2809635,241,2023-08-31 10:30:19,2023-09-08,2,E05011399
516,ev_2809635,241,2023-08-31 10:50:19,2023-09-08,1,E05001397
517,ev_2809635,241,2023-08-31 10:57:16,2023-09-08,1,E05011399
518,ev_2809635,241,2023-08-31 11:03:23,2023-09-08,4,E05012647
519,ev_2809635,241,2023-08-31 15:02:27,2023-09-08,1,E05011399
520,ev_2809635,241,2023-08-31 18:41:11,2023-09-08,3,E05010869
521,ev_2809635,241,2023-08-31 19:30:55,2023-09-08,3,E05011401
522,ev_2809635,241,2023-08-31 20:00:15,2023-09-08,1,E05013710
523,ev_2809635,241,2023-09-01 12:24:42,2023-09-08,2,E05011396
524,ev_2809635,241,2023-09-01 14:59:32,2023-09-08,2,E05011410
525,ev_2809635,241,2023-09-01 16:04:01,2023-09-08,2,E05011409
526,ev_2809635,241,2023-09-01 17:11:54,2023-09-08,2,E05010637
527,ev_2809635,241,2023-09-01 17:27:35,2023-09-08,2,E05004292
528,ev_2809635,241,2023-09-01 19:17:34,2023-09-08,1,E05011391
529,ev_2809635,241,2023-09-01 21:45:34,2023-09-08,4,E05011396
530,ev_2809635,241,2023-09-02 06:21:48,2023-09-08,1,E05011547
531,ev_2809635,241,2023-09-02 08:03:56,2023-09-08,2,E05011396
532,ev_2809635,241,2023-09-02 10:10:45,2023-09-08,2,E05010871
533,ev_2809635,241,2023-09-02 17:13:36,2023-09-08,4,E05011405
534,ev_2809635,241,2023-09-02 18:14:24,2023-09-08,2,E05011400
535,ev_2809635,241,2023-09-02 22:34:19,2023-09-08,2,E05011405
536,ev_2809635,241,2023-09-03 06:34:25,2023-09-08,1,E05010875
537,ev_2809635,241,2023-09-03 09:39:18,2023-09-08,2,E05011391
538,ev_2809635,241,2023-09-03 11:18:04,2023-09-08,3,E05011406
539,ev_2809635,241,2023-09-03 11:35:30,2023-09-08,2,E05011410
540,ev_2809635,241,2023-09-03 11:40:23,2023-09-08,2,E05011404
541,ev_2809635,241,2023-09-03 13:18:30,2023-09-08,1,E05013954
542,ev_2809635,241,2023-09-03 13:22:36,2023-09-08,4,E05013830
543,ev_2809635,241,2023-09-03 13:38:46,2023-09-08,4,E05013830
544,ev_2809635,241,2023-09-03 14:15:20,2023-09-08,2,E05012647
545,ev_2809635,241,2023-09-03 16:32:45,2023-09-08,2,E05001464
546,ev_2809635,241,2023-09-03 16:34:44,2023-09-08,4,E05011329
547,ev_2809635,241,2023-09-03 17:48:11,2023-09-08,1,E05013830
548,ev_2809635,241,2023-09-03 18:11:45,2023-09-08,4,E05011413
549,ev_2809635,241,2023-09-03 18:58:09,2023-09-08,4,E05011410
550,ev_2809635,241,2023-09-03 19:02:34,2023-09-08,4,E05011411
551,ev_2809635,241,2023-09-03 19:32:05,2023-09-08,2,E05011401
552,ev_2809635,241,2023-09-03 19:50:04,2023-09-08,2,E05001458
553,ev_2809635,241,2023-09-03 21:01:56,2023-09-08,2,
554,ev_2809635,241,2023-09-03 22:33:42,2023-09-08,2,E05011405
555,ev_2809635,241,2023-09-04 05:54:57,2023-09-08,2,E05001444
556,ev_2809635,241,2023-09-04 07:59:34,2023-09-08,2,E05001444
557,ev_2809635,241,2023-09-04 08:06:38,2023-09-08,2,E05011401
558,ev_2809635,241,2023-09-04 08:07:47,2023-09-08,2,E05011395
559,ev_2809635,241,2023-09-04 12:34:12,2023-09-08,1,E05013713
560,ev_2809635,241,2023-09-04 12:39:42,2023-09-08,2,E05013713
561,ev_2809635,241,2023-09-05 10:43:35,2023-09-08,2,E05011399
562,ev_2809635,241,2023-09-06 12:56:58,2023-09-08,1,E05013713
563,ev_2809635,241,2023-09-06 13:58:22,2023-09-08,1,E05011397
564,ev_2809635,241,2023-09-06 13:58:44,2023-09-08,1,E05004292
565,ev_2809635,241,2023-09-07 12:09:08,2023-09-08,1,E05011424
566,ev_2809635,241,2023-09-07 12:19:02,2023-09-08,2,E05011401
567,ev_2809635,241,2023-09-07 14:13:20,2023-09-08,1,E05012841
568,ev_2809635,241,2023-09-07 14:37:42,2023-09-08,2,E05011401
569,ev_2809635,241,2023-09-07 16:39:45,2023-09-08,2,E05011411
570,ev_2809635,241,2023-09-08 11:33:18,2023-09-08,1,E05011390
571,ev_2809635,241,2023-09-08 11:38:16,2023-09-08,1,E05000908
572,ev_2809635,241,2023-09-08 11:39:18,2023-09-08,1,E05013713
573,ev_2809635,241,2023-09-08 11:42:15,2023-09-08,2,E05012841
574,ev_2809635,241,2023-09-08 14:36:23,2023-09-08,1,E05011390
575,ev_2809635,241,2023-09-08 14:48:07,2023-09-08,1,E05011390
576,ev_2809635,241,2023-09-08 15:08:15,2023-09-08,2,E05011394
577,ev_2809635,241,2023-09-08 16:16:58,2023-09-08,1,E05011403
578,ev_2809635,241,2023-09-08 17:23:44,2023-09-08,2,E05012842
579,ev_2809636,241,2023-07-11 08:20:00,2023-09-09,2,E05010880
580,ev_2809636,241,2023-07-11 18:07:52,2023-09-09,2,E05001294
581,ev_2809636,241,2023-07-11 22:00:07,2023-09-09,4,E05001456
582,ev_2809636,241,2023-07-12 09:29:33,2023-09-09,1,E05010880
583,ev_2809636,241,2023-07-13 12:55:45,2023-09-09,2,E05011390
584,ev_2809636,241,2023-07-14 07:48:15,2023-09-09,2,E05011409
585,ev_2809636,241,2023-07-14 11:55:57,2023-09-09,2,E05011406
586,ev_2809636,241,2023-07-14 15:37:33,2023-09-09,1,E05011409
587,ev_2809636,241,2023-07-14 16:19:16,2023-09-09,3,E05014156
588,ev_2809636,241,2023-07-14 16:22:25,2023-09-09,5,E05010060
589,ev_2809636,241,2023-07-14 17:20:35,2023-09-09,2,E05011390
590,ev_2809636,241,2023-07-15 10:58:53,2023-09-09,1,E05011409
591,ev_2809636,241,2023-07-15 13:30:14,2023-09-09,2,E05012647
592,ev_2809636,241,2023-07-18 19:39:53,2023-09-09,2,E05009055
593,ev_2809636,241,2023-07-18 20:38:57,2023-09-09,2,E05011397
594,ev_2809636,241,2023-07-21 08:44:14,2023-09-09,2,S13002883
595,ev_2809636,241,2023-07-23 19:39:37,2023-09-09,4,E05001343
596,ev_2809636,241,2023-07-24 11:32:29,2023-09-09,1,E05013704
597,ev_2809636,241,2023-07-24 16:38:12,2023-09-09,1,E05011390
598,ev_2809636,241,2023-07-26 21:17:28,2023-09-09,2,E05013710
599,ev_2809636,241,2023-07-28 22:20:34,2023-09-09,2,E05011384
600,ev_2809636,241,2023-07-30 07:05:17,2023-09-09,2,E05011390
601,ev_2809636,241,2023-07-30 10:14:35,2023-09-09,3,E05009673
602,ev_2809636,241,2023-07-31 12:21:27,2023-09-09,2,E05011397
603,ev_2809636,241,2023-07-31 15:49:54,2023-09-09,3,E05013954
604,ev_2809636,241,2023-07-31 17:12:54,2023-09-09,1,E05012842
605,ev_2809636,241,2023-08-01 14:56:50,2023-09-09,2,E05011397
606,ev_2809636,241,2023-08-02 14:19:21,2023-09-09,4,E05011405
607,ev_2809636,241,2023-08-03 12:28:05,2023-09-09,1,E05011396
608,ev_2809636,241,2023-08-03 19:44:04,2023-09-09,2,E05001444
609,ev_2809636,241,2023-08-04 13:36:27,2023-09-09,2,E05011385
610,ev_2809636,241,2023-08-04 16:59:27,2023-09-09,3,E05001454
611,ev_2809636,241,2023-08-04 17:28:07,2023-09-09,7,E05012841
612,ev_2809636,241,2023-08-04 18:08:13,2023-09-09,4,E05011399
613,ev_2809636,241,2023-08-04 19:09:41,2023-09-09,1,E05011403
614,ev_2809636,241,2023-08-04 19:39:17,2023-09-09,1,E05001347
615,ev_2809636,241,2023-08-06 18:22:33,2023-09-09,2,E05011401
616,ev_2809636,241,2023-08-06 20:29:52,2023-09-09,3,E05011411
617,ev_2809636,241,2023-08-07 12:00:32,2023-09-09,1,E05011403
618,ev_2809636,241,2023-08-07 18:11:56,2023-09-09,2,E05011397
619,ev_2809636,241,2023-08-07 20:17:48,2023-09-09,2,E05012947
620,ev_2809636,241,2023-08-07 21:49:16,2023-09-09,2,E05013120
621,ev_2809636,241,2023-08-09 18:12:26,2023-09-09,1,E05011403
622,ev_2809636,241,2023-08-10 15:45:46,2023-09-09,1,E05001454
623,ev_2809636,241,2023-08-10 20:31:24,2023-09-09,1,E05001353
624,ev_2809636,241,2023-08-12 11:34:37,2023-09-09,2,E05001457
625,ev_2809636,241,2023-08-12 13:32:35,2023-09-09,2,E05011424
626,ev_2809636,241,2023-08-12 15:59:37,2023-09-09,3,E05001464
627,ev_2809636,241,2023-08-12 21:27:42,2023-09-09,2,E05011389
628,ev_2809636,241,2023-08-13 07:53:57,2023-09-09,3,E05011399
629,ev_2809636,241,2023-08-13 12:16:05,2023-09-09,2,E05012842
630,ev_2809636,241,2023-08-15 08:38:56,2023-09-09,3,
631,ev_2809636,241,2023-08-15 11:08:03,2023-09-09,2,W05001144
632,ev_2809636,241,2023-08-17 12:02:52,2023-09-09,3,E05011390
633,ev_2809636,241,2023-08-19 06:41:41,2023-09-09,3,E05011407
634,ev_2809636,241,2023-08-19 08:48:09,2023-09-09,3,E05010318
635,ev_2809636,241,2023-08-19 15:11:03,2023-09-09,3,E05012647
636,ev_2809636,241,2023-08-20 08:51:45,2023-09-09,3,E05013830
637,ev_2809636,241,2023-08-20 14:42:21,2023-09-09,2,E05011405
638,ev_2809636,241,2023-08-21 09:22:15,2023-09-09,2,E05011391
639,ev_2809636,241,2023-08-21 10:15:59,2023-09-09,2,E05010642
640,ev_2809636,241,2023-08-21 10:38:45,2023-09-09,3,E05011504
641,ev_2809636,241,2023-08-21 19:28:02,2023-09-09,2,E05011405
642,ev_2809636,241,2023-08-21 20:16:31,2023-09-09,2,E05009671
643,ev_2809636,241,2023-08-22 10:05:11,2023-09-09,3,E05011012
644,ev_2809636,241,2023-08-22 18:21:53,2023-09-09,3,E05011401
645,ev_2809636,241,2023-08-23 19:27:25,2023-09-09,1,E05011409
646,ev_2809636,241,2023-08-23 20:18:35,2023-09-09,5,E05011549
647,ev_2809636,241,2023-08-24 07:12:29,2023-09-09,2,E05011401
648,ev_2809636,241,2023-08-24 18:46:08,2023-09-09,5,E05014086
649,ev_2809636,241,2023-08-24 20:13:28,2023-09-09,2,E05011397
650,ev_2809636,241,2023-08-25 00:38:40,2023-09-09,4,E05011549
651,ev_2809636,241,2023-08-25 09:40:37,2023-09-09,4,E05010320
652,ev_2809636,241,2023-08-26 17:16:08,2023-09-09,2,E05001462
653,ev_2809636,241,2023-08-26 17:44:59,2023-09-09,3,E05011342
654,ev_2809636,241,2023-08-26 21:10:42,2023-09-09,3,
655,ev_2809636,241,2023-08-27 12:33:45,2023-09-09,1,E05012973
656,ev_2809636,241,2023-08-27 14:47:55,2023-09-09,3,E05011401
657,ev_2809636,241,2023-08-27 19:15:50,2023-09-09,2,E05010882
658,ev_2809636,241,2023-08-28 10:29:18,2023-09-09,2,E05011411
659,ev_2809636,241,2023-08-28 12:09:12,2023-09-09,1,E05010882
660,ev_2809636,241,2023-08-29 09:05:02,2023-09-09,1,E05011399
661,ev_2809636,241,2023-08-29 09:36:32,2023-09-09,1,E05011350
662,ev_2809636,241,2023-08-29 12:55:53,2023-09-09,2,E05001456
663,ev_2809636,241,2023-08-29 21:27:11,2023-09-09,1,E05011385
664,ev_2809636,241,2023-08-29 23:27:20,2023-09-09,2,E05011405
665,ev_2809636,241,2023-08-30 18:50:04,2023-09-09,4,E05011389
666,ev_2809636,241,2023-08-30 21:22:06,2023-09-09,2,E05011549
667,ev_2809636,241,2023-08-31 09:35:46,2023-09-09,3,E05011394
668,ev_2809636,241,2023-08-31 09:39:03,2023-09-09,2,E05011319
669,ev_2809636,241,2023-08-31 10:58:20,2023-09-09,1,E05011399
670,ev_2809636,241,2023-08-31 11:36:23,2023-09-09,1,E05011384
671,ev_2809636,241,2023-08-31 12:56:53,2023-09-09,2,E05011405
672,ev_2809636,241,2023-08-31 15:03:14,2023-09-09,1,E05011399
673,ev_2809636,241,2023-08-31 15:24:15,2023-09-09,3,E05010882
674,ev_2809636,241,2023-08-31 15:28:05,2023-09-09,4,E05012648
675,ev_2809636,241,2023-08-31 16:07:00,2023-09-09,1,E05011390
676,ev_2809636,241,2023-08-31 16:15:53,2023-09-09,3,E05011384
677,ev_2809636,241,2023-08-31 17:11:05,2023-09-09,1,E05005220
678,ev_2809636,241,2023-08-31 18:56:44,2023-09-09,1,E05001359
679,ev_2809636,241,2023-09-01 08:45:00,2023-09-09,2,E05010882
680,ev_2809636,241,2023-09-01 11:37:58,2023-09-09,3,E05011457
681,ev_2809636,241,2023-09-01 11:57:49,2023-09-09,1,E05011389
682,ev_2809636,241,2023-09-01 12:06:41,2023-09-09,2,E05001234
683,ev_2809636,241,2023-09-01 12:15:22,2023-09-09,3,E05004714
684,ev_2809636,241,2023-09-01 20:57:33,2023-09-09,1,E05010165
685,ev_2809636,241,2023-09-01 22:13:45,2023-09-09,1,E05014127
686,ev_2809636,241,2023-09-02 08:55:02,2023-09-09,5,E05009664
687,ev_2809636,241,2023-09-02 09:02:25,2023-09-09,1,E05011547
688,ev_2809636,241,2023-09-02 11:55:20,2023-09-09,2,E05013831
689,ev_2809636,241,2023-09-02 15:34:24,2023-09-09,2,E05011547
690,ev_2809636,241,2023-09-02 16:42:09,2023-09-09,2,E05001372
691,ev_2809636,241,2023-09-02 17:22:43,2023-09-09,1,E05011394
692,ev_2809636,241,2023-09-02 22:19:09,2023-09-09,1,W05001274
693,ev_2809636,241,2023-09-02 22:49:16,2023-09-09,2,E05012841
694,ev_2809636,241,2023-09-03 08:10:21,2023-09-09,1,E05013831
695,ev_2809636,241,2023-09-03 09:05:52,2023-09-09,4,E05001464
696,ev_2809636,241,2023-09-03 09:44:12,2023-09-09,2,E05011390
697,ev_2809636,241,2023-09-03 12:48:01,2023-09-09,2,E05001458
698,ev_2809636,241,2023-09-03 14:50:37,2023-09-09,3,E05010318
699,ev_2809636,241,2023-09-03 15:25:28,2023-09-09,2,E05011384
700,ev_2809636,241,2023-09-03 16:16:15,2023-09-09,2,E05011397
701,ev_2809636,241,2023-09-03 16:35:48,2023-09-09,1,E05011356
702,ev_2809636,241,2023-09-04 12:34:40,2023-09-09,1,E05013713
703,ev_2809636,241,2023-09-04 17:40:44,2023-09-09,2,E05013830
704,ev_2809636,241,2023-09-05 10:36:37,2023-09-09,5,E05013713
705,ev_2809636,241,2023-09-05 10:40:41,2023-09-09,2,E05011399
706,ev_2809636,241,2023-09-06 12:57:37,2023-09-09,1,E05013713
707,ev_2809636,241,2023-09-06 13:17:51,2023-09-09,1,E05008652
708,ev_2809636,241,2023-09-06 13:28:59,2023-09-09,2,E05012842
709,ev_2809636,241,2023-09-06 14:28:43,2023-09-09,1,E05013713
710,ev_2809636,241,2023-09-07 10:16:55,2023-09-09,1,E05005220
711,ev_2809636,241,2023-09-07 12:09:44,2023-09-09,2,E05011424
712,ev_2809636,241,2023-09-07 13:30:21,2023-09-09,3,E05011343
713,ev_2809636,241,2023-09-08 09:12:27,2023-09-09,1,E05011400
714,ev_2809636,241,2023-09-08 11:39:51,2023-09-09,4,E05013713
715,ev_2809636,241,2023-09-08 11:43:24,2023-09-09,4,E05012841
716,ev_2809636,241,2023-09-08 15:24:13,2023-09-09,2,E05011413
717,ev_2809636,241,2023-09-08 15:58:49,2023-09-09,1,
718,ev_2809636,241,2023-09-09 11:43:24,2023-09-09,2,E05011396
719,ev_2809636,241,2023-09-09 13:59:04,2023-09-09,1,E05013713
