date,shift_id,postcode,volunteer_hours,attended,demand,event_id,event_name,event_type
2023-04-16,74127,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-17,78599,LS11 0ES,16.0,8,10,13195,LEEDS 2023: Elland Road Takeover,LEEDS 2023 Events
2023-04-18,74128,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-18,74129,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-19,74130,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-19,74131,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-20,74132,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-20,74133,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-21,74134,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-21,74135,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-21,76702,LS10 1NE,12.0,3,4,13031,The Barn: PPE Packing,LEEDS 2023 Events
2023-04-22,73911,LS10 1LT,183.0,61,90,12781,Induction/Training SPRING,
2023-04-22,73917,LS10 1LT,17.5,5,6,12782,SUPPORT: Induction/Training,LEEDS 2023 Events
2023-04-22,74136,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-22,74137,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-22,74647,LS10 1LT,3.0,3,25,12860,Volunteer Uniform Collection,
2023-04-22,77861,,33.0,11,20,12781,Induction/Training SPRING,
2023-04-22,78635,LS1 5AT,4.0,1,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-23,74138,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-23,74139,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-23,78636,LS1 5AT,8.0,2,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-24,82870,LS2 7UP,16.667,5,6,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-25,74140,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-25,74141,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-25,78639,LS1 5AT,4.0,1,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-25,82872,LS2 7UP,24.0,6,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-25,82876,LS2 7UP,20.0,5,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-25,83660,,10.733,14,30,13432,EXPLORE: The WOW Barn and Festival! Exclusive chat with the Producers,
2023-04-26,74142,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-26,74143,LS2 7JL,7.333,2,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-26,78640,LS1 5AT,8.0,2,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-26,82877,LS2 7UP,12.0,3,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-26,82878,LS2 7UP,12.0,3,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-27,74144,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-27,74145,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-27,78642,LS1 5AT,4.0,1,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-27,82879,LS2 7UP,12.0,3,9,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-27,82880,LS2 7UP,8.0,2,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-27,83336,LS2 7HY,12.0,4,4,13395,"Making a Stand: Performance, Politics and Protest",LEEDS 2023 Events
2023-04-28,74146,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-28,74147,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-28,82881,LS2 7UP,4.0,1,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-28,82882,LS2 7UP,20.0,5,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-29,74148,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-29,74149,LS2 7JL,11.0,3,3,12804,As You Are - Opera North Soundwalk Support,Partner Events
2023-04-29,78628,LS10 1NE,25.5,17,20,13206,EXPLORE: The Incredible City of Leeds - Exclusive Guided Tours,
2023-04-29,78644,LS1 5AT,4.0,2,2,13208,Captain Boomer Shop of Opinions,LEEDS 2023 Events
2023-04-29,82883,LS2 7UP,20.0,5,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-29,82885,LS2 7UP,16.0,4,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-04-30,78982,LS6 2UZ,16.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-04-30,78983,LS6 2UZ,16.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-01,78984,LS6 2UZ,16.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-01,78986,LS6 2UZ,18.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-01,79288,LS6 2UZ,12.0,3,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-01,79289,LS6 2UZ,16.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-02,82886,LS2 7UP,12.0,3,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-02,82887,LS2 7UP,4.0,1,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-03,82888,LS2 7UP,16.0,4,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-05,82892,LS2 7UP,16.0,4,9,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-05,82893,LS2 7UP,20.0,5,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-06,78629,LS1 4DY,30.0,20,20,13206,EXPLORE: The Incredible City of Leeds - Exclusive Guided Tours,
2023-05-06,82894,LS2 7UP,20.0,5,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-06,82896,LS2 7UP,8.0,2,7,13367,1001 Stories Take-Over Leeds Playhouse,Partner Events
2023-05-08,78988,LS6 2UZ,12.75,3,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-09,78990,LS6 2UZ,21.333,4,6,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-09,78992,LS6 2UZ,17.25,3,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-10,78994,LS6 2UZ,32.0,6,6,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-10,85627,,50.0,25,50,13626,Volunteer Fieldworkers - Training Session,Partner Events
2023-05-11,78987,LS6 2UZ,16.0,3,6,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-11,78989,LS6 2UZ,17.25,3,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-12,78991,LS6 2UZ,20.0,4,6,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-12,78999,LS6 2UZ,4.25,1,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,78996,LS6 2UZ,103.5,23,28,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79271,LS6 2UZ,22.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79272,LS6 2UZ,12.0,3,5,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79278,LS6 2UZ,135.0,27,28,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79280,LS6 2UZ,24.0,6,12,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79282,LS6 2UZ,51.0,17,16,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,79283,LS6 2UZ,48.0,16,18,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-13,83184,LS6 2UZ,3.0,1,3,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-14,79003,LS6 2UZ,44.0,8,8,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-16,79001,LS6 2UZ,19.0,4,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-16,82050,,18.0,12,30,10184,EXPLORE: Introduction to Inclusive Practice,
2023-05-16,86706,LS10 1NE,9.0,3,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-05-16,86708,LS10 1NE,9.0,3,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-05-17,86709,LS10 1NE,6.0,2,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-05-17,86710,LS10 1NE,15.0,5,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-05-18,84783,LS10 1NE,28.0,14,25,13550,EXPLORE - Volunteer Celebration Decoration making!,
2023-05-19,81758,LS10 1NT,9.0,2,4,13287,Northern Roll Rollerskating Festival,Partner Events
2023-05-20,78995,LS6 2UZ,21.667,5,6,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-20,78998,LS6 2UZ,15.0,3,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-20,79276,LS6 2UZ,10.0,2,4,13222,The WOW Barn: Volunteer Support,LEEDS 2023 Events
2023-05-20,81762,LS2 7UP,4.0,1,2,13287,Northern Roll Rollerskating Festival,Partner Events
2023-05-21,87272,LS9 7LR,33.0,6,10,13727,Volunteer - Family Flourish Day!,Partner Events
2023-05-23,84784,LS10 1NE,32.0,16,25,13550,EXPLORE - Volunteer Celebration Decoration making!,
2023-05-23,87596,LS10 1NE,3.0,1,3,13869,All That Lives: Creative Support,LEEDS 2023 Events
2023-05-23,87598,LS10 1NE,9.0,3,3,13869,All That Lives: Creative Support,LEEDS 2023 Events
2023-05-25,84180,LS6 3HN,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-25,84184,LS6 1BL,11.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-25,84186,LS6 2AD,8.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-25,84189,LS1 6PG,4.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-26,84134,,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-26,84144,LS1 4DY,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-26,84151,LS1 4DY,11.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-26,84196,LS1 6LW,4.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-26,84199,LS2 8JP,3.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,84138,,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,84139,,5.5,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,84157,LS1 4DY,5.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,84159,LS1 4DY,5.5,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,84161,LS1 4DY,11.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-27,86560,LS10 1LT,14.0,4,4,13741,Its a Wrap Reggae Party - Out of Many Festival,Partner Events
2023-05-27,86563,LS10 1LT,7.0,2,2,13741,Its a Wrap Reggae Party - Out of Many Festival,Partner Events
2023-05-27,86564,LS10 1LT,7.0,2,2,13741,Its a Wrap Reggae Party - Out of Many Festival,Partner Events
2023-05-28,84140,,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84141,,5.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84163,,5.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84166,LS1 4DY,11.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84168,LS1 4DY,11.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84205,LS2 7EQ,5.5,1,4,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84206,LS2 7DY,5.0,1,2,13461,Leeds Jazz Festival,Partner Events
2023-05-28,84209,LS1 6DE,9.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-29,84142,,8.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-29,84169,LS1 6PU,7.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-29,84210,LS6 1BL,4.667,1,3,13461,Leeds Jazz Festival,Partner Events
2023-05-30,84212,LS9 8AH,10.0,2,2,13461,Leeds Jazz Festival,Partner Events
2023-05-31,84785,LS10 1NE,30.0,15,25,13550,EXPLORE - Volunteer Celebration Decoration making!,
2023-05-31,88304,,28.0,28,300,13964,My LEEDS Summer: Volunteer Info Session,LEEDS 2023 Events
2023-06-02,85661,LS10 1LT,426.25,155,300,13636,Volunteer Summer Celebration,
2023-06-02,88409,LS10 1NE,15.0,5,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-06-05,88411,LS10 1NE,9.0,3,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-06-07,88422,LS10 1NE,15.0,5,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-06-08,85398,LS10 1NE,3.2,8,5,13616,Meet the Team - Summer,
2023-06-08,85399,LS10 1NE,2.4,6,5,13616,Meet the Team - Summer,
2023-06-08,85400,LS10 1NE,2.0,5,5,13616,Meet the Team - Summer,
2023-06-08,85401,LS10 1NE,1.6,4,5,13616,Meet the Team - Summer,
2023-06-08,85402,LS10 1NE,1.6,4,5,13616,Meet the Team - Summer,
2023-06-08,85403,LS10 1NE,1.6,4,5,13616,Meet the Team - Summer,
2023-06-08,85447,LS10 1NE,12.5,5,6,13618,Meet the Team - Summer Support,
2023-06-08,85717,LS18 4AH,18.0,9,10,13645,EXPLORE: Pottery Painting,
2023-06-08,88428,LS10 1NE,9.0,3,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-06-09,88429,LS10 1NE,3.0,1,5,13784,Children's Day: Reimagined Banner Prep!,LEEDS 2023 Events
2023-06-10,85404,LS10 1NE,1.6,4,5,13616,Meet the Team - Summer,
2023-06-10,85405,LS10 1NE,1.2,3,5,13616,Meet the Team - Summer,
2023-06-10,85406,LS10 1NE,1.2,3,5,13616,Meet the Team - Summer,
2023-06-10,85407,LS10 1NE,0.8,2,5,13616,Meet the Team - Summer,
2023-06-10,85409,LS10 1NE,1.6,4,5,13616,Meet the Team - Summer,
2023-06-10,85410,LS10 1NE,1.2,3,5,13616,Meet the Team - Summer,
2023-06-10,85411,LS10 1NE,2.571,6,7,13616,Meet the Team - Summer,
2023-06-10,85412,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-10,85413,LS10 1NE,1.286,3,7,13616,Meet the Team - Summer,
2023-06-10,85414,LS10 1NE,1.714,4,7,13616,Meet the Team - Summer,
2023-06-10,85415,LS10 1NE,1.714,4,7,13616,Meet the Team - Summer,
2023-06-10,85416,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-10,85448,LS10 1NE,10.0,4,6,13618,Meet the Team - Summer Support,
2023-06-10,85449,LS10 1NE,7.5,3,6,13618,Meet the Team - Summer Support,
2023-06-12,92056,LS21 3AN,10.0,2,1,14209,My LEEDS Summer Festival - Wards L-O,LEEDS 2023 Events
2023-06-14,85417,LS10 1NE,2.571,6,7,13616,Meet the Team - Summer,
2023-06-14,85418,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-14,85419,LS10 1NE,1.714,4,7,13616,Meet the Team - Summer,
2023-06-14,85420,LS10 1NE,3.0,7,7,13616,Meet the Team - Summer,
2023-06-14,85421,LS10 1NE,1.286,3,7,13616,Meet the Team - Summer,
2023-06-14,85422,LS10 1NE,2.571,6,7,13616,Meet the Team - Summer,
2023-06-14,85450,LS10 1NE,15.0,6,6,13618,Meet the Team - Summer Support,
2023-06-15,87317,LS1 2HA,21.0,6,6,13849,Making a Stand (Launch),LEEDS 2023 Events
2023-06-15,87318,LS1 2HA,33.0,6,6,13849,Making a Stand (Launch),LEEDS 2023 Events
2023-06-15,87320,LS1 2HA,11.0,3,3,13849,Making a Stand (Launch),LEEDS 2023 Events
2023-06-15,87321,LS1 2HA,12.0,4,3,13849,Making a Stand (Launch),LEEDS 2023 Events
2023-06-17,85423,LS10 1NE,3.429,8,7,13616,Meet the Team - Summer,
2023-06-17,85424,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-17,85425,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-17,85426,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-17,85427,LS10 1NE,2.571,6,7,13616,Meet the Team - Summer,
2023-06-17,85428,LS10 1NE,2.143,5,7,13616,Meet the Team - Summer,
2023-06-17,85451,LS10 1NE,12.5,5,6,13618,Meet the Team - Summer Support,
2023-06-17,87312,LS10 2JG,57.5,23,30,13845,EXPLORE: Behind the Scenes of Middleton Railway,
2023-06-17,88010,LS1 5AT,2.5,1,10,13880,The Leeds International African Arts Festival 2023,Partner Events
2023-06-17,89540,LS14 6JS,18.0,6,12,13995,Chapel FM - Musicathon,Partner Events
2023-06-17,89541,LS14 6JS,12.0,4,12,13995,Chapel FM - Musicathon,Partner Events
2023-06-17,89542,LS14 6JB,3.0,1,12,13995,Chapel FM - Musicathon,Partner Events
2023-06-17,91151,LS8 1JX,5.0,1,1,14175,My LEEDS - Summer Photography,
2023-06-17,91959,LS10 2AP,5.5,1,10,14208,My LEEDS Summer Festival - Wards H-K,LEEDS 2023 Events
2023-06-17,92063,LS8 1JX,55.0,11,10,14210,My LEEDS Summer Festival- Wards P-W,LEEDS 2023 Events
2023-06-17,92066,LS8 1JX,5.0,1,1,14210,My LEEDS Summer Festival- Wards P-W,LEEDS 2023 Events
2023-06-17,92067,LS8 1JX,45.0,9,10,14210,My LEEDS Summer Festival- Wards P-W,LEEDS 2023 Events
2023-06-17,92068,LS8 1JX,5.0,1,1,14210,My LEEDS Summer Festival- Wards P-W,LEEDS 2023 Events
2023-06-29,86749,LS10 1NE,3.0,1,55,13785,Induction/Training Summer,
