id,name,location,card_price,time,display,stage
79575,The Bad Mittens Sunday at Armley,Armley Leisure Centre,From £2.50,2023-06-25 12:00:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-06-26 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-06-26 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-06-26 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-06-26 10:00:00,True,['Published/Will be']
80721,Leeds International Organ Festival – Darius Battiwalla,Leeds Cathedral,Free,2023-06-26 13:15:00,True,['Published/Will be']
80929,Beginners Pilates Class,We Are Wellness,Free first beginner class,2023-06-26 17:30:00,True,['Published/Will be']
80978,Clubbercise ,New Farnley Community Centre,From £5,2023-06-26 19:10:00,,
76580,Library Socials,Various Locations,Free,2023-06-27 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-06-27 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-06-27 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-06-27 10:00:00,True,['Published/Will be']
80980,Clubbercise,Swinnow Community Centre,From £5,2023-06-27 19:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-06-28 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-06-28 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-06-28 10:00:00,True,['Published/Will be']
81460,Nature Reconnection with Forest School Plus,Herd Farm Residential and Activity Centre,From £18,2023-06-28 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-06-28 10:00:00,True,['Published/Will be']
79768,Meditative Walks with Brahma Kumaris,Kirkstall Abbey,Free,2023-06-28 10:30:00,True,['Published/Will be']
80829,Wellbeing Wednesdays at Leeds Art Gallery ,Leeds Art Gallery,Free,2023-06-28 11:30:00,True,['Published/Will be']
82365,AcroYoga,Open Source Arts,Pay as you decide,2023-06-28 18:00:00,True,['Published/Will be']
79243,Lindy Hop Fundamentals,The Dance Studio Leeds,£32,2023-06-28 19:30:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-06-29 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-06-29 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-06-29 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-06-29 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-06-29 10:00:00,True,['Published/Will be']
82585,Exhibition Opening: Becoming the Brontës,Treasures of the Brotherton,Free,2023-06-29 17:30:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-06-30 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-06-30 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-06-30 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-06-30 10:00:00,True,['Published/Will be']
79686,Tiny Tigers - museum crafts for under 5s,Leeds City Museum,Free,2023-06-30 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-06-30 10:00:00,True,['Published/Will be']
80128,Meet & Make,Leeds Art Gallery,Free,2023-06-30 13:30:00,True,['Published/Will be']
81663,Circus Skills for All Ages & Abilities,Harehills Lane Baptist Church,From £9.50,2023-06-30 16:30:00,True,['Published/Will be']
77859,Lindy Fridays,Carriageworks Theatre,,2023-06-30 19:00:00,,
79389,Antibodies,The Tetley ,Free,2023-07-01 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-01 10:00:00,True,['Published/Will be']
80117,The Alternative Market by Leeds Festival of Gothica & Advintageous,Leeds Kirkgate Market,Free,2023-07-01 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-01 10:00:00,True,['Published/Will be']
79690,Rory's Saturday Club - free crafts for families,Leeds City Museum,Free,2023-07-01 11:00:00,True,['Published/Will be']
81888,"Guiseley Brass Band – Victoria Park, Calverley",Victoria Park,Free,2023-07-01 12:00:00,,['Published/Will be']
82428,During Waking Hours - exhibition by Claire Oliver,Compact Contemporary,Free,2023-07-01 12:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-02 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-02 10:00:00,True,['Published/Will be']
79989,In Motion: Dance for Wheelchair Users,Northern Ballet,Free,2023-07-02 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-02 10:00:00,True,['Published/Will be']
79575,The Bad Mittens Sunday at Armley,Armley Leisure Centre,From £2.50,2023-07-02 12:00:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-07-03 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-03 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-03 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-03 10:00:00,True,['Published/Will be']
80722,Leeds International Organ Festival – Angela Metzger,Leeds Cathedral,Free,2023-07-03 13:15:00,True,['Published/Will be']
80929,Beginners Pilates Class,We Are Wellness,Free first beginner class,2023-07-03 17:30:00,True,['Published/Will be']
80978,Clubbercise ,New Farnley Community Centre,From £5,2023-07-03 19:10:00,,
76580,Library Socials,Various Locations,Free,2023-07-04 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-04 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-04 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-04 10:00:00,True,['Published/Will be']
80980,Clubbercise,Swinnow Community Centre,From £5,2023-07-04 19:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-05 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-05 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-05 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-05 10:00:00,True,['Published/Will be']
79768,Meditative Walks with Brahma Kumaris,Kirkstall Abbey,Free,2023-07-05 10:30:00,True,['Published/Will be']
80829,Wellbeing Wednesdays at Leeds Art Gallery ,Leeds Art Gallery,Free,2023-07-05 11:30:00,True,['Published/Will be']
79685,Keep Crafting - free adult crafts,Leeds City Museum,Free,2023-07-05 15:00:00,True,['Published/Will be']
82365,AcroYoga,Open Source Arts,Pay as you decide,2023-07-05 18:00:00,True,['Published/Will be']
79243,Lindy Hop Fundamentals,The Dance Studio Leeds,£32,2023-07-05 19:30:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-07-06 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-06 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-06 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-06 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-06 10:00:00,True,['Published/Will be']
79329,McFly - Sounds of the City,Millennium Square,,2023-07-06 18:00:00,,
76580,Library Socials,Various Locations,Free,2023-07-07 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-07 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-07 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-07 10:00:00,True,['Published/Will be']
79686,Tiny Tigers - museum crafts for under 5s,Leeds City Museum,Free,2023-07-07 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-07 10:00:00,True,['Published/Will be']
80128,Meet & Make,Leeds Art Gallery,Free,2023-07-07 13:30:00,True,['Published/Will be']
81663,Circus Skills for All Ages & Abilities,Harehills Lane Baptist Church,From £9.50,2023-07-07 16:30:00,True,['Published/Will be']
79342,Kasabian - Sounds of the City,Millennium Square,,2023-07-07 18:00:00,,
77859,Lindy Fridays,Carriageworks Theatre,,2023-07-07 19:00:00,,
79389,Antibodies,The Tetley ,Free,2023-07-08 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-08 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-08 10:00:00,True,['Published/Will be']
79690,Rory's Saturday Club - free crafts for families,Leeds City Museum,Free,2023-07-08 11:00:00,True,['Published/Will be']
79394,Blossoms,Millennium Square,£40.15,2023-07-08 18:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-09 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-09 10:00:00,True,['Published/Will be']
79989,In Motion: Dance for Wheelchair Users,Northern Ballet,Free,2023-07-09 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-09 10:00:00,True,['Published/Will be']
79575,The Bad Mittens Sunday at Armley,Armley Leisure Centre,From £2.50,2023-07-09 12:00:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-07-10 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-10 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-10 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-10 10:00:00,True,['Published/Will be']
80723,Leeds International Organ Festival – David Grealy,Leeds Cathedral,Free,2023-07-10 13:15:00,True,['Published/Will be']
80929,Beginners Pilates Class,We Are Wellness,Free first beginner class,2023-07-10 17:30:00,True,['Published/Will be']
80978,Clubbercise ,New Farnley Community Centre,From £5,2023-07-10 19:10:00,,
76580,Library Socials,Various Locations,Free,2023-07-11 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-11 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-11 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-11 10:00:00,True,['Published/Will be']
80980,Clubbercise,Swinnow Community Centre,From £5,2023-07-11 19:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-12 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-12 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-12 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-12 10:00:00,True,['Published/Will be']
79768,Meditative Walks with Brahma Kumaris,Kirkstall Abbey,Free,2023-07-12 10:30:00,True,['Published/Will be']
80829,Wellbeing Wednesdays at Leeds Art Gallery ,Leeds Art Gallery,Free,2023-07-12 11:30:00,True,['Published/Will be']
81068,Morrissey,Millennium Square,£65.45,2023-07-12 18:00:00,True,['Published/Will be']
82365,AcroYoga,Open Source Arts,Pay as you decide,2023-07-12 18:00:00,True,['Published/Will be']
79243,Lindy Hop Fundamentals,The Dance Studio Leeds,£32,2023-07-12 19:30:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-07-13 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-13 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-13 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-13 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-13 10:00:00,True,['Published/Will be']
78856,Bastille - Sounds Of The City,Millennium Square,,2023-07-13 18:00:00,,
76580,Library Socials,Various Locations,Free,2023-07-14 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-14 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-14 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-14 10:00:00,True,['Published/Will be']
79686,Tiny Tigers - museum crafts for under 5s,Leeds City Museum,Free,2023-07-14 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-14 10:00:00,True,['Published/Will be']
80128,Meet & Make,Leeds Art Gallery,Free,2023-07-14 13:30:00,True,['Published/Will be']
81663,Circus Skills for All Ages & Abilities,Harehills Lane Baptist Church,From £9.50,2023-07-14 16:30:00,True,['Published/Will be']
79058,The Wombats - Sounds of the City,Millennium Square,,2023-07-14 18:00:00,,
77859,Lindy Fridays,Carriageworks Theatre,,2023-07-14 19:00:00,,
79389,Antibodies,The Tetley ,Free,2023-07-15 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-15 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-15 10:00:00,True,['Published/Will be']
79690,Rory's Saturday Club - free crafts for families,Leeds City Museum,Free,2023-07-15 11:00:00,True,['Published/Will be']
81256,Afrikan Market Leeds,Leeds West Indian Centre,Free,2023-07-15 11:00:00,True,['Published/Will be']
79057,Shed Seven - Sounds of the City,Millennium Square,,2023-07-15 18:00:00,,
79389,Antibodies,The Tetley ,Free,2023-07-16 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-16 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-16 10:00:00,True,['Published/Will be']
79575,The Bad Mittens Sunday at Armley,Armley Leisure Centre,From £2.50,2023-07-16 12:00:00,True,['Published/Will be']
76580,Library Socials,Various Locations,Free,2023-07-17 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-17 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-17 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-17 10:00:00,True,['Published/Will be']
80724,Leeds International Organ Festival – David Pipe,Leeds Cathedral,Free,2023-07-17 13:15:00,True,['Published/Will be']
80929,Beginners Pilates Class,We Are Wellness,Free first beginner class,2023-07-17 17:30:00,True,['Published/Will be']
80978,Clubbercise ,New Farnley Community Centre,From £5,2023-07-17 19:10:00,,
76580,Library Socials,Various Locations,Free,2023-07-18 09:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-18 09:00:00,True,['Published/Will be']
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-18 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-18 10:00:00,True,['Published/Will be']
80980,Clubbercise,Swinnow Community Centre,From £5,2023-07-18 19:00:00,True,['Published/Will be']
80636,Wise Women ,"Leeds School of Arts Building, Leeds Beckett University",Free,2023-07-19 09:00:00,True,['Published/Will be']
79389,Antibodies,The Tetley ,Free,2023-07-19 10:00:00,,
79558,Petal Power Print Exhibition,The Craft Centre and Design Gallery,Free,2023-07-19 10:00:00,True,['Published/Will be']
82652,Soul Stitching,Space2,Free,2023-07-19 10:00:00,True,['Published/Will be']
79768,Meditative Walks with Brahma Kumaris,Kirkstall Abbey,Free,2023-07-19 10:30:00,True,['Published/Will be']
80829,Wellbeing Wednesdays at Leeds Art Gallery ,Leeds Art Gallery,Free,2023-07-19 11:30:00,True,['Published/Will be']
79127,Nile Rodgers feat CHIC,Millennium Square,From £62.35,2023-07-19 18:00:00,True,['Published/Will be']
82365,AcroYoga,Open Source Arts,Pay as you decide,2023-07-19 18:00:00,True,['Published/Will be']
79243,Lindy Hop Fundamentals,The Dance Studio Leeds,£32,2023-07-19 19:30:00,True,['Published/Will be']
