date_submitted,la_code,ward_code,artist_age_group,artwork_medium,source
2022-11-10,E08000034,E05001398,unspecified,photo,leeds2023Event
2022-11-10,E08000034,E05001399,unspecified,photo,leeds2023Event
2022-11-10,E08000034,E05001403,under16,photo,leeds2023Event
2022-11-10,E08000034,E05001403,unspecified,photo,leeds2023Event
2022-11-10,E08000034,E05001403,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011385,20-24,photo,leeds2023SocialMedia
2022-11-10,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-10,E08000035,E05011387,under16,photo,leeds2023Event
2022-11-10,E08000035,E05011387,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011387,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011389,55-59,photo,leeds2023SocialMedia
2022-11-10,E08000035,E05011389,55-59,photo,other
2022-11-10,E08000035,E05011390,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011397,45-49,photo,throughCulturalOrArtsOrg
2022-11-10,E08000035,E05011399,55-59,media,recommendedByFriendOrFamily
2022-11-10,E08000035,E05011399,70-74,media,advertising
2022-11-10,E08000035,E05011399,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011400,16-19,photo,recommendedByFriendOrFamily
2022-11-10,E08000035,E05011402,20-24,photo,advertising
2022-11-10,E08000035,E05011403,20-24,photo,media
2022-11-10,E08000035,E05011406,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05011407,unspecified,photo,
2022-11-10,E08000035,E05011410,under16,photo,leeds2023Event
2022-11-10,E08000035,E05011411,25-29,photo,workplace
2022-11-10,E08000035,E05011411,35-39,photo,throughSchool
2022-11-10,E08000035,E05011411,40-44,media,recommendedByFriendOrFamily
2022-11-10,E08000035,E05011547,under16,photo,leeds2023Event
2022-11-10,E08000035,E05011547,under16,photo,leeds2023Event
2022-11-10,E08000035,E05012647,30-34,media,recommendedByFriendOrFamily
2022-11-10,E08000035,E05012647,60-64,photo,leeds2023SocialMedia
2022-11-10,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05012648,40-44,photo,advertising
2022-11-10,E08000035,E05012648,unspecified,photo,leeds2023Event
2022-11-10,E08000035,E05012841,40-44,photo,leeds2023SocialMedia
2022-11-10,E08000035,E05012841,40-44,photo,leeds2023SocialMedia
2022-11-10,E08000036,E05001447,85 or older,photo,leeds2023Event
2022-11-10,E08000036,E05001453,under16,photo,leeds2023Event
2022-11-10,E08000036,E05001458,unspecified,photo,leeds2023Event
2022-11-10,NOT_PROVIDED,NOT_PROVIDED,unspecified,photo,
2022-11-10,UNKNOWN,UNKNOWN,under16,photo,leeds2023Event
2022-11-10,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-10,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-11,E07000165,E05011314,25-29,photo,advertising
2022-11-11,E08000024,E05001176,16-19,media,leeds2023SocialMedia
2022-11-11,E08000032,E05001353,25-29,photo,advertising
2022-11-11,E08000032,E05001360,45-49,photo,other
2022-11-11,E08000034,E05001409,60-64,photo,media
2022-11-11,E08000034,E05008562,unspecified,photo,recommendedByFriendOrFamily
2022-11-11,E08000035,E05011384,30-34,photo,leeds2023Website
2022-11-11,E08000035,E05011387,30-34,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011390,35-39,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011390,65-69,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011391,40-44,photo,leeds2023Website
2022-11-11,E08000035,E05011396,60-64,photo,leeds2023Website
2022-11-11,E08000035,E05011397,20-24,photo,other
2022-11-11,E08000035,E05011397,30-34,photo,advertising
2022-11-11,E08000035,E05011397,under16,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011403,50-54,photo,leeds2023Website
2022-11-11,E08000035,E05011405,under16,photo,leeds2023Event
2022-11-11,E08000035,E05011409,35-39,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011410,under16,photo,leeds2023Event
2022-11-11,E08000035,E05011410,under16,photo,leeds2023Event
2022-11-11,E08000035,E05011411,25-29,photo,throughCulturalOrArtsOrg
2022-11-11,E08000035,E05011411,60-64,photo,throughCulturalOrArtsOrg
2022-11-11,E08000035,E05011411,75-79,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05011413,35-39,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05012647,under16,media,leeds2023SocialMedia
2022-11-11,E08000035,E05012841,65-69,photo,leeds2023SocialMedia
2022-11-11,E08000035,E05012841,under16,photo,advertising
2022-11-11,E08000035,E05012841,under16,photo,throughSchool
2022-11-11,E08000035,E05012842,under16,photo,media
2022-11-11,E08000035,E05013830,45-49,photo,communityEventOrOrg
2022-11-11,NOT_PROVIDED,NOT_PROVIDED,35-39,media,communityEventOrOrg
2022-11-11,NOT_PROVIDED,NOT_PROVIDED,55-59,photo,recommendedByFriendOrFamily
2022-11-11,NOT_PROVIDED,NOT_PROVIDED,60-64,media,media
2022-11-11,UNKNOWN,UNKNOWN,55-59,photo,leeds2023Event
2022-11-12,E06000047,E05009035,65-69,photo,leeds2023SocialMedia
2022-11-12,E07000165,E05011335,under16,photo,leeds2023Event
2022-11-12,E07000169,E05010059,65-69,photo,leeds2023Website
2022-11-12,E08000032,E05001354,55-59,photo,communityEventOrOrg
2022-11-12,E08000033,E05001371,35-39,photo,leeds2023Event
2022-11-12,E08000033,E05001371,under16,photo,leeds2023Event
2022-11-12,E08000034,E05008559,70-74,photo,other
2022-11-12,E08000035,E05011390,30-34,photo,communityEventOrOrg
2022-11-12,E08000035,E05011390,30-34,photo,recommendedByFriendOrFamily
2022-11-12,E08000035,E05011390,50-54,photo,leeds2023SocialMedia
2022-11-12,E08000035,E05011390,65-69,media,leeds2023SocialMedia
2022-11-12,E08000035,E05011397,40-44,photo,recommendedByFriendOrFamily
2022-11-12,E08000035,E05011397,40-44,photo,throughCulturalOrArtsOrg
2022-11-12,E08000035,E05011399,25-29,photo,other
2022-11-12,E08000035,E05011399,40-44,photo,other
2022-11-12,E08000035,E05011402,25-29,photo,leeds2023SocialMedia
2022-11-12,E08000035,E05011402,50-54,photo,leeds2023SocialMedia
2022-11-12,E08000035,E05011402,75-79,photo,leeds2023SocialMedia
2022-11-12,E08000035,E05011406,55-59,photo,leeds2023Event
2022-11-12,E08000035,E05011411,35-39,photo,leeds2023Event
2022-11-12,E08000035,E05011411,under16,photo,leeds2023Event
2022-11-12,E08000035,E05011547,under16,photo,other
2022-11-12,E08000035,E05012648,35-39,photo,media
2022-11-12,E08000035,E05012842,30-34,photo,advertising
2022-11-12,E08000035,E05012842,55-59,photo,advertising
2022-11-12,E08000035,E05013831,40-44,photo,recommendedByFriendOrFamily
2022-11-12,E08000036,E05001452,55-59,photo,leeds2023SocialMedia
2022-11-12,E08000036,E05001460,45-49,photo,recommendedByFriendOrFamily
2022-11-13,E06000011,E05001705,40-44,photo,throughCulturalOrArtsOrg
2022-11-13,E07000165,E05011314,55-59,photo,leeds2023SocialMedia
2022-11-13,E07000165,E05011314,55-59,photo,leeds2023SocialMedia
2022-11-13,E07000165,E05011323,55-59,photo,leeds2023Website
2022-11-13,E07000165,E05011329,under16,photo,leeds2023SocialMedia
2022-11-13,E07000165,E05011329,under16,photo,leeds2023SocialMedia
2022-11-13,E08000035,E05011389,under16,photo,recommendedByFriendOrFamily
2022-11-13,E08000035,E05011390,35-39,photo,advertising
2022-11-13,E08000035,E05011397,55-59,photo,advertising
2022-11-13,E08000035,E05011403,20-24,photo,throughCollegeOrUniversity
2022-11-13,E08000035,E05011405,55-59,photo,recommendedByFriendOrFamily
2022-11-13,E08000035,E05011409,40-44,photo,workplace
2022-11-13,E08000035,E05011410,45-49,media,communityEventOrOrg
2022-11-13,E08000035,E05011411,25-29,photo,workplace
2022-11-13,E08000035,E05011411,under16,photo,leeds2023Event
2022-11-13,E08000035,E05011411,under16,photo,leeds2023Event
2022-11-13,E08000035,E05012647,35-39,photo,communityEventOrOrg
2022-11-13,E08000035,E05012647,under16,photo,other
2022-11-13,E08000035,E05012648,under16,photo,recommendedByFriendOrFamily
2022-11-13,E08000035,E05012842,under16,photo,advertising
2022-11-13,E08000035,E05012842,under16,photo,advertising
2022-11-13,E08000035,E05013831,55-59,photo,recommendedByFriendOrFamily
2022-11-13,NOT_PROVIDED,NOT_PROVIDED,30-34,photo,leeds2023Event
2022-11-14,E07000030,E05003226,unspecified,photo,leeds2023Website
2022-11-14,E07000139,E05005641,under16,photo,leeds2023Event
2022-11-14,E07000163,E05010776,35-39,photo,other
2022-11-14,E07000168,E05012374,20-24,photo,throughCulturalOrArtsOrg
2022-11-14,E07000169,E05010059,50-54,photo,leeds2023SocialMedia
2022-11-14,E07000187,E05006762,20-24,photo,recommendedByFriendOrFamily
2022-11-14,E08000032,E05001361,under16,photo,leeds2023Event
2022-11-14,E08000032,E05001361,under16,photo,
2022-11-14,E08000033,E05001372,45-49,photo,leeds2023SocialMedia
2022-11-14,E08000033,E05001374,under16,photo,leeds2023Event
2022-11-14,E08000033,E05001378,under16,photo,leeds2023Event
2022-11-14,E08000034,E05001398,40-44,photo,throughCollegeOrUniversity
2022-11-14,E08000034,E05001400,under16,photo,leeds2023Event
2022-11-14,E08000034,E05001400,under16,photo,leeds2023Event
2022-11-14,E08000034,E05001402,60-64,photo,advertising
2022-11-14,E08000035,E05011384,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011387,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011387,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011389,35-39,photo,workplace
2022-11-14,E08000035,E05011389,40-44,photo,leeds2023SocialMedia
2022-11-14,E08000035,E05011389,40-44,photo,throughCulturalOrArtsOrg
2022-11-14,E08000035,E05011389,under16,photo,recommendedByFriendOrFamily
2022-11-14,E08000035,E05011390,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011390,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011390,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011395,25-29,media,recommendedByFriendOrFamily
2022-11-14,E08000035,E05011397,20-24,photo,leeds2023SocialMedia
2022-11-14,E08000035,E05011397,25-29,photo,other
2022-11-14,E08000035,E05011401,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011401,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05011402,40-44,photo,workplace
2022-11-14,E08000035,E05011402,under16,photo,leeds2023SocialMedia
2022-11-14,E08000035,E05011402,under16,photo,leeds2023SocialMedia
2022-11-14,E08000035,E05011404,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011407,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011407,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011407,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011407,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05011409,under16,photo,
2022-11-14,E08000035,E05011409,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05011410,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011413,50-54,photo,workplace
2022-11-14,E08000035,E05011413,65-69,media,advertising
2022-11-14,E08000035,E05011413,under16,photo,leeds2023Event
2022-11-14,E08000035,E05011413,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05011547,under16,media,throughCulturalOrArtsOrg
2022-11-14,E08000035,E05012647,20-24,media,throughCollegeOrUniversity
2022-11-14,E08000035,E05012647,45-49,photo,leeds2023SocialMedia
2022-11-14,E08000035,E05012647,under16,photo,leeds2023Event
2022-11-14,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05013830,unspecified,photo,leeds2023Event
2022-11-14,E08000035,E05013831,65-69,photo,media
2022-11-14,E08000035,E05013831,under16,photo,leeds2023Event
2022-11-14,E08000036,E05001455,under16,photo,leeds2023Event
2022-11-14,E08000036,E05001458,under16,photo,leeds2023Event
2022-11-14,E08000036,E05001461,under16,photo,leeds2023Event
2022-11-14,E08000036,E05001463,under16,photo,leeds2023Event
2022-11-14,E09000027,E05013776,25-29,photo,recommendedByFriendOrFamily
2022-11-14,NOT_PROVIDED,NOT_PROVIDED,unspecified,photo,leeds2023Event
2022-11-14,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-14,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-14,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-14,UNKNOWN,UNKNOWN,unspecified,photo,
2022-11-14,UNKNOWN,UNKNOWN,unspecified,photo,
2022-11-15,E07000139,E05005641,under16,photo,leeds2023Event
2022-11-15,E08000033,E05001381,under16,photo,leeds2023Event
2022-11-15,E08000034,E05001390,under16,photo,leeds2023Event
2022-11-15,E08000034,E05001390,under16,photo,leeds2023Event
2022-11-15,E08000034,E05001390,under16,photo,leeds2023Event
2022-11-15,E08000034,E05001398,under16,photo,leeds2023Event
2022-11-15,E08000034,E05001408,unspecified,photo,leeds2023Event
2022-11-15,E08000034,E05001408,unspecified,photo,leeds2023Event
2022-11-15,E08000035,E05011385,25-29,media,throughCulturalOrArtsOrg
2022-11-15,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011387,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011387,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011387,unspecified,photo,leeds2023Event
2022-11-15,E08000035,E05011390,50-54,photo,leeds2023Event
2022-11-15,E08000035,E05011390,under16,media,recommendedByFriendOrFamily
2022-11-15,E08000035,E05011390,under16,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05011395,under16,photo,communityEventOrOrg
2022-11-15,E08000035,E05011395,under16,photo,leeds2023SocialMedia
2022-11-15,E08000035,E05011396,70-74,photo,leeds2023Event
2022-11-15,E08000035,E05011397,20-24,photo,throughCollegeOrUniversity
2022-11-15,E08000035,E05011397,45-49,photo,workplace
2022-11-15,E08000035,E05011401,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011402,16-19,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05011404,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011404,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011404,unspecified,photo,leeds2023Event
2022-11-15,E08000035,E05011405,40-44,photo,communityEventOrOrg
2022-11-15,E08000035,E05011405,under16,photo,throughSchool
2022-11-15,E08000035,E05011406,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011406,unspecified,photo,leeds2023Event
2022-11-15,E08000035,E05011410,under16,photo,leeds2023Event
2022-11-15,E08000035,E05011411,40-44,photo,leeds2023SocialMedia
2022-11-15,E08000035,E05011411,40-44,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05011413,35-39,photo,leeds2023SocialMedia
2022-11-15,E08000035,E05011413,under16,photo,media
2022-11-15,E08000035,E05011414,55-59,media,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012647,under16,photo,leeds2023Event
2022-11-15,E08000035,E05012648,30-34,media,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012648,under16,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012648,under16,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012841,16-19,photo,leeds2023SocialMedia
2022-11-15,E08000035,E05012841,45-49,photo,workplace
2022-11-15,E08000035,E05012841,under16,photo,workplace
2022-11-15,E08000035,E05012841,under16,photo,workplace
2022-11-15,E08000035,E05012841,under16,photo,workplace
2022-11-15,E08000035,E05012842,25-29,photo,advertising
2022-11-15,E08000035,E05012842,35-39,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012842,70-74,photo,recommendedByFriendOrFamily
2022-11-15,E08000035,E05012842,under16,photo,leeds2023Event
2022-11-15,E08000035,E05012842,under16,photo,leeds2023Event
2022-11-15,E08000035,E05012842,under16,photo,leeds2023Event
2022-11-15,E08000035,E05013831,under16,photo,leeds2023Event
2022-11-15,E08000036,E05001451,unspecified,photo,leeds2023Event
2022-11-15,E08000036,E05001455,under16,photo,leeds2023Event
2022-11-15,E08000036,E05001455,unspecified,photo,leeds2023Event
2022-11-15,E08000036,E05001463,under16,photo,leeds2023Event
2022-11-15,E08000036,E05001464,under16,photo,leeds2023Event
2022-11-15,E08000036,E05001464,under16,photo,leeds2023Event
2022-11-15,NOT_PROVIDED,NOT_PROVIDED,unspecified,photo,leeds2023Event
2022-11-15,S12000047,S13002955,unspecified,photo,leeds2023Event
2022-11-15,S12000047,S13002955,unspecified,photo,leeds2023Event
2022-11-15,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-15,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-15,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-15,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-16,E07000165,E05011337,30-34,photo,recommendedByFriendOrFamily
2022-11-16,E07000165,E05011337,40-44,photo,recommendedByFriendOrFamily
2022-11-16,E08000032,E05001342,35-39,photo,media
2022-11-16,E08000032,E05001354,under16,photo,leeds2023Event
2022-11-16,E08000033,E05001372,50-54,photo,leeds2023SocialMedia
2022-11-16,E08000034,E05001390,unspecified,photo,leeds2023Event
2022-11-16,E08000034,E05001390,unspecified,photo,leeds2023Event
2022-11-16,E08000035,E05011387,unspecified,photo,leeds2023Event
2022-11-16,E08000035,E05011389,50-54,photo,media
2022-11-16,E08000035,E05011389,50-54,photo,recommendedByFriendOrFamily
2022-11-16,E08000035,E05011400,30-34,photo,other
2022-11-16,E08000035,E05011400,45-49,photo,workplace
2022-11-16,E08000035,E05011402,25-29,photo,recommendedByFriendOrFamily
2022-11-16,E08000035,E05011404,40-44,photo,communityEventOrOrg
2022-11-16,E08000035,E05011405,30-34,media,media
2022-11-16,E08000035,E05011405,30-34,photo,advertising
2022-11-16,E08000035,E05011405,40-44,photo,leeds2023SocialMedia
2022-11-16,E08000035,E05011405,50-54,photo,throughCollegeOrUniversity
2022-11-16,E08000035,E05011405,unspecified,photo,yorkshireEveningPostSupplement
2022-11-16,E08000035,E05011405,unspecified,photo,yorkshireEveningPostSupplement
2022-11-16,E08000035,E05011409,40-44,photo,recommendedByFriendOrFamily
2022-11-16,E08000035,E05011411,under16,media,leeds2023SocialMedia
2022-11-16,E08000035,E05011413,45-49,photo,leeds2023SocialMedia
2022-11-16,E08000035,E05011413,55-59,photo,leeds2023SocialMedia
2022-11-16,E08000035,E05011547,45-49,photo,recommendedByFriendOrFamily
2022-11-16,E08000035,E05011547,55-59,photo,leeds2023SocialMedia
2022-11-16,E08000035,E05011547,under16,photo,recommendedByFriendOrFamily
2022-11-16,E08000035,E05012841,45-49,media,leeds2023Event
2022-11-16,E08000035,E05012841,70-74,media,other
2022-11-16,E08000035,E05012841,under16,photo,leeds2023SocialMedia
2022-11-16,E08000035,E05012841,under16,photo,other
2022-11-16,E08000035,E05013831,45-49,photo,communityEventOrOrg
2022-11-16,E08000036,E05001460,unspecified,photo,leeds2023Event
2022-11-16,E08000036,E05001460,unspecified,photo,leeds2023Event
2022-11-16,E08000037,E05001077,45-49,photo,other
2022-11-17,E07000118,E05013068,60-64,photo,media
2022-11-17,E08000003,E05011361,25-29,photo,throughCollegeOrUniversity
2022-11-17,E08000032,E05001362,35-39,photo,leeds2023SocialMedia
2022-11-17,E08000035,E05011385,under16,photo,throughSchool
2022-11-17,E08000035,E05011385,under16,photo,throughSchool
2022-11-17,E08000035,E05011389,60-64,photo,leeds2023Website
2022-11-17,E08000035,E05011390,35-39,photo,workplace
2022-11-17,E08000035,E05011390,under16,photo,recommendedByFriendOrFamily
2022-11-17,E08000035,E05011391,unspecified,photo,workplace
2022-11-17,E08000035,E05011397,unspecified,photo,leeds2023Event
2022-11-17,E08000035,E05011397,unspecified,photo,leeds2023Event
2022-11-17,E08000035,E05011399,40-44,photo,recommendedByFriendOrFamily
2022-11-17,E08000035,E05011402,16-19,photo,recommendedByFriendOrFamily
2022-11-17,E08000035,E05011402,30-34,photo,other
2022-11-17,E08000035,E05011403,20-24,photo,throughCulturalOrArtsOrg
2022-11-17,E08000035,E05011405,25-29,photo,workplace
2022-11-17,E08000035,E05011406,55-59,photo,communityEventOrOrg
2022-11-17,E08000035,E05011409,60-64,photo,leeds2023Event
2022-11-17,E08000035,E05011409,60-64,photo,leeds2023Website
2022-11-17,E08000035,E05011413,under16,photo,other
2022-11-17,E08000035,E05011547,16-19,photo,leeds2023Event
2022-11-17,E08000035,E05011547,25-29,photo,leeds2023SocialMedia
2022-11-17,E08000035,E05011547,40-44,photo,recommendedByFriendOrFamily
2022-11-17,E08000035,E05011547,under16,photo,leeds2023SocialMedia
2022-11-17,E08000035,E05011547,under16,photo,leeds2023SocialMedia
2022-11-17,E08000035,E05011547,under16,photo,media
2022-11-17,E08000035,E05012647,35-39,photo,workplace
2022-11-17,E08000035,E05012647,45-49,photo,workplace
2022-11-17,E08000035,E05012841,75-79,photo,leeds2023SocialMedia
2022-11-18,E06000016,E05010468,40-44,photo,throughCulturalOrArtsOrg
2022-11-18,E07000165,E05011314,under16,photo,throughSchool
2022-11-18,E07000165,E05011316,55-59,media,recommendedByFriendOrFamily
2022-11-18,E08000032,E05001346,25-29,photo,leeds2023Event
2022-11-18,E08000032,E05001346,25-29,photo,other
2022-11-18,E08000032,E05001356,65-69,photo,recommendedByFriendOrFamily
2022-11-18,E08000032,E05001356,70-74,media,leeds2023SocialMedia
2022-11-18,E08000035,E05011388,40-44,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011390,30-34,photo,leeds2023SocialMedia
2022-11-18,E08000035,E05011390,under16,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011390,under16,photo,throughSchool
2022-11-18,E08000035,E05011395,40-44,photo,communityEventOrOrg
2022-11-18,E08000035,E05011395,under16,photo,communityEventOrOrg
2022-11-18,E08000035,E05011395,under16,photo,throughCulturalOrArtsOrg
2022-11-18,E08000035,E05011397,20-24,photo,leeds2023Website
2022-11-18,E08000035,E05011399,25-29,photo,advertising
2022-11-18,E08000035,E05011401,20-24,photo,throughCollegeOrUniversity
2022-11-18,E08000035,E05011402,under16,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011410,20-24,photo,workplace
2022-11-18,E08000035,E05011411,70-74,photo,throughCulturalOrArtsOrg
2022-11-18,E08000035,E05011413,35-39,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011413,40-44,photo,throughSchool
2022-11-18,E08000035,E05011413,50-54,photo,throughSchool
2022-11-18,E08000035,E05011413,55-59,photo,advertising
2022-11-18,E08000035,E05011413,60-64,photo,other
2022-11-18,E08000035,E05011413,under16,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011413,under16,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011547,40-44,photo,recommendedByFriendOrFamily
2022-11-18,E08000035,E05011547,under16,media,communityEventOrOrg
2022-11-18,E08000035,E05011547,under16,photo,leeds2023Event
2022-11-18,E08000035,E05011547,under16,photo,leeds2023Event
2022-11-18,E08000035,E05012648,under16,photo,throughSchool
2022-11-18,E08000035,E05012841,unspecified,photo,leeds2023Website
2022-11-18,E08000035,E05012842,55-59,photo,other
2022-11-18,UNKNOWN,UNKNOWN,45-49,photo,leeds2023SocialMedia
2022-11-19,E07000121,E05009597,50-54,photo,recommendedByFriendOrFamily
2022-11-19,E07000130,E05005452,45-49,photo,leeds2023Website
2022-11-19,E07000164,E05009675,30-34,photo,recommendedByFriendOrFamily
2022-11-19,E07000165,E05011326,50-54,media,throughCulturalOrArtsOrg
2022-11-19,E07000165,E05011337,40-44,photo,leeds2023SocialMedia
2022-11-19,E07000165,E05011343,45-49,photo,other
2022-11-19,E08000003,E05011368,30-34,photo,other
2022-11-19,E08000032,E05001347,45-49,photo,leeds2023Website
2022-11-19,E08000032,E05001347,45-49,photo,leeds2023Website
2022-11-19,E08000035,E05011385,under16,media,leeds2023Event
2022-11-19,E08000035,E05011387,40-44,photo,leeds2023Event
2022-11-19,E08000035,E05011397,16-19,photo,recommendedByFriendOrFamily
2022-11-19,E08000035,E05011402,25-29,photo,recommendedByFriendOrFamily
2022-11-19,E08000035,E05011402,30-34,photo,other
2022-11-19,E08000035,E05011405,under16,photo,recommendedByFriendOrFamily
2022-11-19,E08000035,E05011407,40-44,photo,other
2022-11-19,E08000035,E05011410,40-44,photo,leeds2023Event
2022-11-19,E08000035,E05011413,75-79,photo,recommendedByFriendOrFamily
2022-11-19,E08000035,E05011547,45-49,photo,media
2022-11-19,E08000035,E05011547,65-69,photo,leeds2023Event
2022-11-19,E08000035,E05012647,under16,photo,leeds2023Event
2022-11-19,E08000035,E05012841,55-59,photo,recommendedByFriendOrFamily
2022-11-19,E08000036,E05001460,under16,photo,leeds2023Event
2022-11-20,E06000050,E05012248,16-19,photo,recommendedByFriendOrFamily
2022-11-20,E07000169,E05010044,40-44,photo,throughSchool
2022-11-20,E07000169,E05010044,under16,photo,throughSchool
2022-11-20,E07000169,E05010044,under16,photo,throughSchool
2022-11-20,E08000032,E05001349,35-39,photo,throughCollegeOrUniversity
2022-11-20,E08000032,E05001350,30-34,photo,recommendedByFriendOrFamily
2022-11-20,E08000034,E05001405,60-64,photo,recommendedByFriendOrFamily
2022-11-20,E08000035,E05011388,unspecified,photo,recommendedByFriendOrFamily
2022-11-20,E08000035,E05011390,45-49,photo,leeds2023Event
2022-11-20,E08000035,E05011397,30-34,photo,leeds2023SocialMedia
2022-11-20,E08000035,E05011402,40-44,photo,communityEventOrOrg
2022-11-20,E08000035,E05011411,30-34,photo,other
2022-11-20,E08000035,E05011411,70-74,photo,advertising
2022-11-20,E08000035,E05011413,55-59,photo,media
2022-11-20,E08000035,E05011547,16-19,media,throughCulturalOrArtsOrg
2022-11-20,E08000035,E05011547,40-44,photo,leeds2023SocialMedia
2022-11-20,E08000035,E05011549,50-54,photo,throughCulturalOrArtsOrg
2022-11-20,E08000035,E05012647,55-59,photo,leeds2023SocialMedia
2022-11-20,E08000035,E05012648,55-59,photo,recommendedByFriendOrFamily
2022-11-20,E08000035,E05012648,60-64,photo,media
2022-11-20,E08000035,E05012842,30-34,photo,recommendedByFriendOrFamily
2022-11-20,E08000035,E05013830,30-34,photo,throughCollegeOrUniversity
2022-11-20,E08000035,E05013830,45-49,media,other
2022-11-20,E09000028,E05011099,50-54,photo,leeds2023Website
2022-11-20,NOT_PROVIDED,NOT_PROVIDED,30-34,photo,communityEventOrOrg
2022-11-20,UNKNOWN,UNKNOWN,40-44,photo,throughCulturalOrArtsOrg
2022-11-21,E07000165,E05011314,30-34,photo,communityEventOrOrg
2022-11-21,E07000165,E05011326,under16,photo,throughSchool
2022-11-21,E07000165,E05011333,40-44,photo,leeds2023SocialMedia
2022-11-21,E08000032,E05001342,50-54,photo,leeds2023Website
2022-11-21,E08000032,E05001349,under16,photo,leeds2023Event
2022-11-21,E08000032,E05001350,25-29,photo,media
2022-11-21,E08000032,E05001353,under16,photo,leeds2023Event
2022-11-21,E08000033,E05001383,unspecified,photo,leeds2023Event
2022-11-21,E08000034,E05001390,unspecified,photo,leeds2023Event
2022-11-21,E08000034,E05001390,unspecified,photo,leeds2023Event
2022-11-21,E08000034,E05001390,unspecified,photo,leeds2023Event
2022-11-21,E08000034,E05001393,under16,photo,leeds2023Event
2022-11-21,E08000034,E05001397,under16,photo,leeds2023Event
