date_submitted,callout,la_code,ward_code
2023-02-08,become_a_barn_raiser,E08000036,E05001461
2023-02-08,become_a_barn_raiser,E08000036,E05001461
2023-02-09,become_a_barn_raiser,E07000165,E05011323
2023-02-09,become_a_barn_raiser,E07000165,E05011345
2023-02-09,become_a_barn_raiser,E08000019,E05010860
2023-02-09,become_a_barn_raiser,E08000032,E05001362
2023-02-09,become_a_barn_raiser,E08000034,E05001398
2023-02-09,become_a_barn_raiser,E08000034,E05001410
2023-02-09,become_a_barn_raiser,E08000034,E05008559
2023-02-09,become_a_barn_raiser,E08000035,E05011384
2023-02-09,become_a_barn_raiser,E08000035,E05011384
2023-02-09,become_a_barn_raiser,E08000035,E05011385
2023-02-09,become_a_barn_raiser,E08000035,E05011385
2023-02-09,become_a_barn_raiser,E08000035,E05011389
2023-02-09,become_a_barn_raiser,E08000035,E05011390
2023-02-09,become_a_barn_raiser,E08000035,E05011390
2023-02-09,become_a_barn_raiser,E08000035,E05011390
2023-02-09,become_a_barn_raiser,E08000035,E05011391
2023-02-09,become_a_barn_raiser,E08000035,E05011395
2023-02-09,become_a_barn_raiser,E08000035,E05011395
2023-02-09,become_a_barn_raiser,E08000035,E05011397
2023-02-09,become_a_barn_raiser,E08000035,E05011402
2023-02-09,become_a_barn_raiser,E08000035,E05011402
2023-02-09,become_a_barn_raiser,E08000035,E05011402
2023-02-09,become_a_barn_raiser,E08000035,E05011403
2023-02-09,become_a_barn_raiser,E08000035,E05011403
2023-02-09,become_a_barn_raiser,E08000035,E05011403
2023-02-09,become_a_barn_raiser,E08000035,E05011405
2023-02-09,become_a_barn_raiser,E08000035,E05011411
2023-02-09,become_a_barn_raiser,E08000035,E05011411
2023-02-09,become_a_barn_raiser,E08000035,E05011411
2023-02-09,become_a_barn_raiser,E08000035,E05011413
2023-02-09,become_a_barn_raiser,E08000035,E05011413
2023-02-09,become_a_barn_raiser,E08000035,E05011413
2023-02-09,become_a_barn_raiser,E08000035,E05011413
2023-02-09,become_a_barn_raiser,E08000035,E05011549
2023-02-09,become_a_barn_raiser,E08000035,E05012841
2023-02-09,become_a_barn_raiser,E08000035,E05012841
2023-02-09,become_a_barn_raiser,E08000035,E05012842
2023-02-09,become_a_barn_raiser,E08000036,E05001453
2023-02-09,become_a_barn_raiser,UNKNOWN,UNKNOWN
2023-02-09,become_a_barn_raiser,UNKNOWN,UNKNOWN
2023-02-10,become_a_barn_raiser,E08000032,E05001364
2023-02-10,become_a_barn_raiser,E08000035,E05011385
2023-02-10,become_a_barn_raiser,E08000035,E05011385
2023-02-10,become_a_barn_raiser,E08000035,E05011385
2023-02-10,become_a_barn_raiser,E08000035,E05011387
2023-02-10,become_a_barn_raiser,E08000035,E05011397
2023-02-10,become_a_barn_raiser,E08000035,E05011397
2023-02-10,become_a_barn_raiser,E08000035,E05011402
2023-02-10,become_a_barn_raiser,E08000035,E05011403
2023-02-10,become_a_barn_raiser,E08000035,E05011407
2023-02-10,become_a_barn_raiser,E08000035,E05011411
2023-02-10,become_a_barn_raiser,E08000036,E05001460
2023-02-11,become_a_barn_raiser,E08000035,E05011397
2023-02-11,become_a_barn_raiser,E08000035,E05011397
2023-02-11,become_a_barn_raiser,E08000035,E05011401
2023-02-11,become_a_barn_raiser,E08000035,E05011402
2023-02-11,become_a_barn_raiser,E08000035,E05011402
2023-02-11,become_a_barn_raiser,E08000035,E05011403
2023-02-11,become_a_barn_raiser,E08000035,E05011403
2023-02-12,become_a_barn_raiser,E08000035,E05011394
2023-02-12,become_a_barn_raiser,E08000035,E05011402
2023-02-12,become_a_barn_raiser,E08000035,E05011403
2023-02-12,become_a_barn_raiser,UNKNOWN,UNKNOWN
2023-02-13,become_a_barn_raiser,E08000017,E05010741
2023-02-13,become_a_barn_raiser,E08000033,E05001372
2023-02-13,become_a_barn_raiser,E08000034,E05008559
2023-02-13,become_a_barn_raiser,E08000035,E05011389
2023-02-13,become_a_barn_raiser,E08000035,E05011390
2023-02-13,become_a_barn_raiser,E08000035,E05011397
2023-02-13,become_a_barn_raiser,E08000035,E05011399
2023-02-13,become_a_barn_raiser,E08000035,E05011399
2023-02-13,become_a_barn_raiser,E08000035,E05011403
2023-02-13,become_a_barn_raiser,E08000035,E05011403
2023-02-13,become_a_barn_raiser,E08000035,E05011405
2023-02-13,become_a_barn_raiser,E08000035,E05012647
2023-02-13,become_a_barn_raiser,E08000035,E05012647
2023-02-13,become_a_barn_raiser,E08000036,E05001444
2023-02-14,become_a_barn_raiser,E08000034,E05001392
2023-02-14,become_a_barn_raiser,E08000035,E05011390
2023-02-14,become_a_barn_raiser,E08000035,E05011397
2023-02-14,become_a_barn_raiser,E08000035,E05011397
2023-02-14,become_a_barn_raiser,E08000035,E05011399
2023-02-14,become_a_barn_raiser,E08000035,E05011405
2023-02-14,become_a_barn_raiser,E08000035,E05011410
2023-02-14,become_a_barn_raiser,E08000035,E05012841
2023-02-14,become_a_barn_raiser,E08000035,E05012842
2023-02-14,become_a_barn_raiser,E08000035,E05012842
2023-02-14,become_a_barn_raiser,UNKNOWN,UNKNOWN
2023-02-15,become_a_barn_raiser,E08000035,E05011397
2023-02-15,become_a_barn_raiser,E08000035,E05011402
